episode,endured_step,in_goal_steps,success,goal_rate,avg_return
1,300,0,0,0.0,0.23961289547643067
2,300,0,0,0.0,0.4745582949700296
3,300,0,0,0.0,0.4370262750120316
4,300,0,0,0.0,0.1590435044391731
5,300,0,0,0.0,0.1870977389252463
6,300,0,0,0.0,0.15762510136483723
7,300,0,0,0.0,0.19189307267742925
8,300,0,0,0.0,0.2317023613282571
9,300,0,0,0.0,0.11677125824608967
10,300,0,0,0.0,0.08961544817758933
11,300,0,0,0.0,0.31470093536700805
12,300,0,0,0.0,0.31424517100531013
13,300,0,0,0.0,0.08679626982371369
14,300,0,0,0.0,0.12258686019531397
15,300,0,0,0.0,0.187944521632966
16,300,0,0,0.0,0.24318313176406942
17,300,0,0,0.0,0.13666897906681813
18,300,0,0,0.0,0.24265591058565916
19,300,0,0,0.0,0.26022288261786486
20,300,0,0,0.0,0.435557167922091
21,300,0,0,0.0,0.10234889218578785
22,300,0,0,0.0,0.18800464424926908
23,300,0,0,0.0,0.25195837567224594
24,300,0,0,0.0,0.18840167759693924
25,300,0,0,0.0,0.29355757331660604
26,300,0,0,0.0,0.16911534775156403
27,300,0,0,0.0,0.17157855150351906
28,300,0,0,0.0,0.07375530134083629
29,300,0,0,0.0,0.3840644776159258
30,300,0,0,0.0,0.25027573592307156
31,300,0,0,0.0,0.17839694370444648
32,300,0,0,0.0,0.303770686795964
33,300,0,0,0.0,0.3236844137822472
34,300,230,1,0.7666666666666667,1.1622128639885638
35,300,0,0,0.0,0.27984189354649636
36,300,0,0,0.0,0.5552694691428472
37,300,0,0,0.0,0.2189929790494755
38,300,0,0,0.0,0.32426826687165294
39,300,24,1,0.08,0.5027786426998243
40,300,0,0,0.0,0.125844532927223
41,239,0,0,0.0,0.04388216515182777
42,300,0,0,0.0,0.18374482194246577
43,300,0,0,0.0,0.0990977352181098
44,300,0,0,0.0,0.26179656155942127
45,300,0,0,0.0,0.15899715309051948
46,300,0,0,0.0,0.1016181836044185
47,300,0,0,0.0,0.23955437836580992
48,300,0,0,0.0,0.3178918194109176
49,300,0,0,0.0,0.35109316227935705
50,300,0,0,0.0,0.16940529251715913
51,300,0,0,0.0,0.05466090809186294
52,300,0,0,0.0,0.11968097116152064
53,300,0,0,0.0,0.4000717255767717
54,300,0,0,0.0,0.36549798286091795
55,300,0,0,0.0,0.18461591446148484
56,300,0,0,0.0,0.08247080775131012
57,300,0,0,0.0,0.142344463957354
58,300,0,0,0.0,0.29357827737874626
59,300,0,0,0.0,0.15665553703997911
60,300,0,0,0.0,0.20552086818896828
61,300,0,0,0.0,0.2730919341524394
62,300,0,0,0.0,0.1681348243336318
63,300,0,0,0.0,0.12782336476310063
64,300,0,0,0.0,0.13270829357816563
65,300,36,1,0.12,0.5996427643161187
66,300,0,0,0.0,0.09613663140362853
67,300,29,1,0.09666666666666666,0.5140627298438212
68,300,0,0,0.0,0.20276625529091766
69,300,0,0,0.0,0.15216727527996174
70,300,0,0,0.0,0.24866839018022172
71,300,0,0,0.0,0.20145809101385528
72,300,0,0,0.0,0.0995397528221784
73,300,0,0,0.0,0.24837411451664473
74,197,0,0,0.0,0.03366950050147661
75,300,105,1,0.35,0.8099402171031055
76,300,0,0,0.0,0.09880755238750794
77,300,0,0,0.0,0.21910637941631445
78,300,144,1,0.48,0.8536329702076348
79,197,0,0,0.0,0.04014430906563568
80,253,0,0,0.0,0.055445526243784175
81,300,0,0,0.0,0.19161301767084082
82,300,0,0,0.0,0.12371300859513487
83,300,19,1,0.06333333333333334,0.550964832611208
84,282,0,0,0.0,0.06550418080683501
85,300,0,0,0.0,0.3631647185110353
86,300,0,0,0.0,0.154966265701616
87,300,0,0,0.0,0.155823708614087
88,300,0,0,0.0,0.2558486557107973
89,300,0,0,0.0,0.1405987229758021
90,300,0,0,0.0,0.22655201586547585
91,300,0,0,0.0,0.2533586444949607
92,300,0,0,0.0,0.14290066143648833
93,300,0,0,0.0,0.06716994265706831
94,300,0,0,0.0,0.2447254550281784
95,300,0,0,0.0,0.18665250377920098
96,300,0,0,0.0,0.1162588494566571
97,300,0,0,0.0,0.13141868591343375
98,300,0,0,0.0,0.08696363936917106
99,300,0,0,0.0,0.157970293231701
100,300,0,0,0.0,0.10689481278747018
101,300,0,0,0.0,0.11871279318715847
102,300,0,0,0.0,0.32099906038074705
103,300,0,0,0.0,0.31516046306815243
104,300,0,0,0.0,0.12563426929964128
