episode,endured_step,shaped_return,success,actor_loss,critic_loss
191,237,1.9210867881774902,0,-0.023266857489943504,0.02116057649254799
192,306,2.6962175369262695,0,0.00826462171971798,0.03583024814724922
193,119,0.9701655507087708,0,-0.012845505960285664,0.0544232577085495
194,151,1.2645153999328613,0,-0.021201588213443756,0.035311661660671234
195,213,1.914551854133606,0,-0.022280661389231682,0.01827101595699787
196,259,2.0454864501953125,0,0.003369125071913004,0.03390197828412056
197,307,2.413740873336792,0,0.009518546052277088,0.027227351441979408
198,104,0.8117471933364868,0,-0.01816520467400551,0.0643775537610054
199,149,1.2060340642929077,0,-0.031061863526701927,0.03496324643492699
200,153,1.2128068208694458,0,-0.025844013318419456,0.03955261781811714
201,143,1.1133766174316406,0,0.013246824964880943,0.05225399136543274
202,227,1.8275537490844727,0,-0.031994760036468506,0.027813298627734184
203,198,1.3613885641098022,0,-0.010153585113584995,0.032790280878543854
204,141,1.212195873260498,0,-0.020383404567837715,0.01326014194637537
205,348,3.2181291580200195,0,-0.024041159078478813,0.0638413205742836
206,423,3.8965020179748535,0,-0.006532704923301935,0.08086706697940826
207,149,1.3132840394973755,0,-0.06441313773393631,0.009769079275429249
208,173,1.3718739748001099,0,-0.02256668545305729,0.017828045412898064
209,173,1.4200615882873535,0,-0.0343460738658905,0.01541050337255001
210,179,1.5947803258895874,0,-0.02285880036652088,0.024865055456757545
211,131,1.088509202003479,0,-0.021566875278949738,0.019338123500347137
212,241,1.9994324445724487,0,-0.002736592898145318,0.022690733894705772
213,151,1.152098298072815,0,0.005047657527029514,0.007713006809353828
214,142,1.0427839756011963,0,-0.026146408170461655,0.012781479395925999
215,236,2.045017719268799,0,-0.03348831087350845,0.026872307062149048
216,78,0.61770099401474,0,-0.03689229488372803,0.048736896365880966
217,241,2.1589672565460205,0,-0.010107829235494137,0.02910616621375084
218,333,3.088649034500122,0,-0.01742166094481945,0.0490218885242939
219,249,1.8110243082046509,0,-0.02654169499874115,0.020857268944382668
220,209,1.8531694412231445,0,-0.012944153510034084,0.029850849881768227
221,215,1.855139136314392,0,-0.016648299992084503,0.010041797533631325
222,394,3.4408226013183594,0,0.015224901959300041,0.04339867830276489
223,187,1.7010791301727295,0,-0.02950584702193737,0.03030330315232277
224,207,1.9448661804199219,0,0.0022220092359930277,0.027848869562149048
225,215,1.8235143423080444,0,-0.014621698297560215,0.016048641875386238
226,142,1.236200213432312,0,-0.0008347319671884179,0.02826138213276863
227,362,3.19368577003479,0,-0.0017758443718776107,0.028994914144277573
228,370,3.4560465812683105,0,-0.02692272886633873,0.03272514417767525
229,129,1.1120654344558716,0,-0.0105998944491148,0.005976998247206211
230,249,2.1928184032440186,0,-0.029885483905673027,0.021280275657773018
231,302,2.834062337875366,0,-0.028781795874238014,0.02669600583612919
232,164,1.44572114944458,0,-0.039852965623140335,0.02647445909678936
233,128,0.9750664830207825,0,-0.03254248946905136,0.0319288894534111
234,222,1.8395088911056519,0,0.006965097971260548,0.032416827976703644
235,152,1.3840738534927368,0,-0.09439565986394882,0.04522836208343506
236,379,3.333606243133545,0,-0.017644193023443222,0.024105245247483253
237,161,1.4357411861419678,0,0.014196074567735195,0.01695546880364418
238,170,1.3700616359710693,0,-0.03317791968584061,0.029041962698101997
239,264,2.4601051807403564,0,0.012818044982850552,0.023767536506056786
240,251,2.038125514984131,0,-0.018432367593050003,0.029683420434594154
241,201,1.6157729625701904,0,0.013483593240380287,0.01788094826042652
242,142,1.2359821796417236,0,-0.004002055618911982,0.01990591548383236
243,322,2.537311553955078,0,-0.019758660346269608,0.016504019498825073
244,413,3.8619441986083984,0,-0.0036521609872579575,0.04480989649891853
245,99,0.7981963753700256,0,-0.02345386892557144,0.062403224408626556
246,233,1.9806506633758545,0,-0.037406861782073975,0.018784919753670692
247,185,1.6105217933654785,0,-0.029700201004743576,0.020555732771754265
248,136,0.9510489702224731,0,-0.01578351855278015,0.03345468267798424
249,95,0.680518388748169,0,-0.023848192766308784,0.05261847376823425
250,137,1.0973113775253296,0,-0.023082613945007324,0.01789308898150921
251,227,1.9874638319015503,0,-0.011495648883283138,0.029692769050598145
252,323,2.659674644470215,0,-0.019646339118480682,0.025889955461025238
253,149,1.1377840042114258,0,-0.023124614730477333,0.007281250786036253
254,302,2.7930314540863037,0,-0.014204290695488453,0.03891237825155258
255,263,2.3942086696624756,0,-0.038845062255859375,0.027570875361561775
256,272,2.600140333175659,0,-0.005734250880777836,0.045198287814855576
257,333,2.806410074234009,0,-0.0002482467098161578,0.045418400317430496
258,238,2.004686117172241,0,0.0144129553809762,0.027388043701648712
259,271,2.566767692565918,0,-0.04749443382024765,0.03575035557150841
260,162,1.4529225826263428,0,-0.0395202562212944,0.018848659470677376
261,194,1.7626309394836426,0,-0.04123999923467636,0.011776406317949295
262,275,2.6479074954986572,0,-0.0257264431566,0.030063355341553688
263,111,0.8940541744232178,0,0.02078818716108799,0.002908531576395035
264,125,0.7970898747444153,0,0.019812915474176407,0.06894692033529282
265,202,1.568989634513855,0,0.01857386901974678,0.016764026135206223
266,466,3.9021735191345215,0,-0.02273385412991047,0.035833898931741714
267,220,1.6653145551681519,0,0.001494912663474679,0.008571229875087738
268,406,3.5359084606170654,0,-0.03792692720890045,0.026907406747341156
269,346,2.967355251312256,0,-0.016644995659589767,0.019786356016993523
270,182,1.6752676963806152,0,-0.039500392973423004,0.024613533169031143
271,500,5.609631538391113,1,-0.021993743255734444,0.07103362679481506
272,300,2.6166536808013916,0,-0.029717756435275078,0.03057401068508625
273,153,1.2600295543670654,0,-0.045788463205099106,0.017462002113461494
274,131,1.11400306224823,0,-0.04885759577155113,0.05808299407362938
275,158,1.2236113548278809,0,-0.018490955233573914,0.025707239285111427
276,378,3.457406520843506,0,-0.019799312576651573,0.018204953521490097
277,201,1.6487067937850952,0,-0.013294107280671597,0.02453211322426796
278,141,1.1327770948410034,0,-0.04110774025321007,0.017840011045336723
279,170,1.5424234867095947,0,-0.013434998691082,0.006400612648576498
280,294,2.642043113708496,0,-0.047998733818531036,0.02356068231165409
281,234,1.8744267225265503,0,-0.02962360344827175,0.029379352927207947
282,451,3.9672257900238037,0,-0.03112061321735382,0.03090694732964039
283,137,1.0873794555664062,0,-0.0075881932862102985,0.03163168206810951
284,500,5.102714538574219,1,-0.03284770995378494,0.04714822769165039
285,158,1.3451250791549683,0,-0.027071813121438026,0.002407302614301443
286,114,0.8557283878326416,0,-0.03927742689847946,0.01322203129529953
287,105,0.8531154990196228,0,-0.048149317502975464,0.03871824964880943
288,207,1.751427412033081,0,-0.0066207898780703545,0.027893321588635445
289,291,2.5350911617279053,0,-0.010634064674377441,0.029227295890450478
290,112,0.8074231147766113,0,-0.04573018103837967,0.0068645174615085125
291,371,2.944157600402832,0,-0.01982671208679676,0.035334888845682144
