episode,endured_step,in_goal_steps,success,goal_rate,avg_return
1,300,0,0,0.0,0.15080206075563696
2,300,0,0,0.0,0.47949391428160054
3,300,0,0,0.0,0.369917795255179
4,300,0,0,0.0,0.13835232070275785
5,300,0,0,0.0,0.1087168373756398
6,300,0,0,0.0,0.14156673212157364
7,300,0,0,0.0,0.15201734248478502
8,300,0,0,0.0,0.20799927900694343
9,300,0,0,0.0,0.11324863375288385
10,300,0,0,0.0,0.13985653666974915
11,300,0,0,0.0,0.3273962625208491
12,300,0,0,0.0,0.3943066348729158
13,300,0,0,0.0,0.09266756277466115
14,300,0,0,0.0,0.1428951398048948
15,300,0,0,0.0,0.2116072659139335
16,300,0,0,0.0,0.20286636094504482
17,300,0,0,0.0,0.1401832171017709
18,300,0,0,0.0,0.26632535488466547
19,300,0,0,0.0,0.3144717524601541
20,300,0,0,0.0,0.2907159585638511
21,300,0,0,0.0,0.1156103103450486
22,300,0,0,0.0,0.18190002598212576
23,300,0,0,0.0,0.1794705397042147
24,300,0,0,0.0,0.16995896090141163
25,300,0,0,0.0,0.36310018990414705
26,300,0,0,0.0,0.15793947660786015
27,300,0,0,0.0,0.1414097194887159
28,300,0,0,0.0,0.09609256140901948
29,300,0,0,0.0,0.3046076047540109
30,300,0,0,0.0,0.25932099856188107
31,300,0,0,0.0,0.12980542418702185
32,300,0,0,0.0,0.2962020018551192
33,300,0,0,0.0,0.1936708160227086
34,300,103,1,0.3433333333333333,0.8366001551858807
35,300,0,0,0.0,0.41442827201597177
36,300,0,0,0.0,0.37553595993026484
37,300,0,0,0.0,0.10653978946057763
38,300,0,0,0.0,0.27724494522833987
39,300,0,0,0.0,0.3815949017324777
40,298,0,0,0.0,0.06846013562500144
41,300,0,0,0.0,0.1672122325893794
42,300,0,0,0.0,0.14382169487708904
43,300,0,0,0.0,0.15623749141059493
44,300,0,0,0.0,0.3047152734760208
45,300,0,0,0.0,0.152940046287629
46,300,0,0,0.0,0.09463682324089186
47,300,0,0,0.0,0.11226446047625911
48,300,0,0,0.0,0.2284451851713655
49,300,0,0,0.0,0.24945062130336712
50,300,0,0,0.0,0.11474320771707028
51,300,0,0,0.0,0.11182099201738953
52,300,0,0,0.0,0.15568011444197402
53,300,0,0,0.0,0.581776694420658
54,300,0,0,0.0,0.3830658655927206
55,300,0,0,0.0,0.10688217146128176
56,300,0,0,0.0,0.09701544657467603
57,300,0,0,0.0,0.17160051923812944
58,300,0,0,0.0,0.27366614809691003
59,300,0,0,0.0,0.160678467868828
60,300,0,0,0.0,0.299943108587537
61,300,0,0,0.0,0.2487237987365639
62,300,0,0,0.0,0.11764085448963127
63,300,0,0,0.0,0.15697043312223777
64,300,0,0,0.0,0.21473599014564962
65,300,0,0,0.0,0.38857922671392425
66,216,0,0,0.0,0.06471696337813294
67,300,0,0,0.0,0.27249849273321625
68,300,0,0,0.0,0.21713577885719468
69,300,0,0,0.0,0.2564502000814545
70,300,0,0,0.0,0.4371015340993195
71,300,0,0,0.0,0.2856425859549866
72,300,0,0,0.0,0.16350429952247694
73,300,0,0,0.0,0.1497933820332637
74,300,0,0,0.0,0.06620620484338775
75,300,0,0,0.0,0.5146778755082579
76,300,0,0,0.0,0.1337627301386102
77,300,0,0,0.0,0.08464582380995415
78,300,0,0,0.0,0.29779850852999173
79,134,0,0,0.0,0.027371660194843696
80,300,0,0,0.0,0.0784244600392545
81,300,0,0,0.0,0.1788023190140146
82,300,0,0,0.0,0.22584038586365887
83,300,0,0,0.0,0.4465960535347857
84,296,0,0,0.0,0.06390207873493094
85,300,0,0,0.0,0.3185858646630223
86,300,71,1,0.23666666666666666,0.6657254249144285
87,300,0,0,0.0,0.33768358817029254
88,300,0,0,0.0,0.26130759733630415
89,300,0,0,0.0,0.15154386977382137
90,300,0,0,0.0,0.29980510471336447
91,300,0,0,0.0,0.307682363868294
92,300,10,1,0.03333333333333333,0.3688468893682451
93,300,0,0,0.0,0.08734378907128525
94,300,0,0,0.0,0.23272694516725603
95,300,82,1,0.2733333333333333,0.6337695124716679
96,300,0,0,0.0,0.15711063778655257
97,300,0,0,0.0,0.16206731015499082
98,300,0,0,0.0,0.08584034164575294
99,300,0,0,0.0,0.211115805462318
100,300,0,0,0.0,0.33555347519569095
101,300,0,0,0.0,0.1162918627275244
102,300,10,1,0.03333333333333333,0.431810432773307
103,300,0,0,0.0,0.2095916693351983
104,300,0,0,0.0,0.26205377311436473
105,300,0,0,0.0,0.14164238802559542
106,300,0,0,0.0,0.058089027394715075
107,300,0,0,0.0,0.14735510626572743
108,300,0,0,0.0,0.3485323468353703
109,300,0,0,0.0,0.17870960011490397
110,300,0,0,0.0,0.07206460714992598
111,300,39,1,0.13,0.5787806718327377
112,300,0,0,0.0,0.3156454784084398
113,300,0,0,0.0,0.2529877266603233
114,300,0,0,0.0,0.12871687252183628
115,300,0,0,0.0,0.16005325988722566
116,300,0,0,0.0,0.23573098109199908
117,300,0,0,0.0,0.20852208526513197
118,300,0,0,0.0,0.1038161676501761
119,184,0,0,0.0,0.04716583822366233
120,300,0,0,0.0,0.0879175507651858
121,300,0,0,0.0,0.1539196924699085
122,300,0,0,0.0,0.09761667868993278
123,300,0,0,0.0,0.2092442037531217
124,300,0,0,0.0,0.09491108182910706
125,300,0,0,0.0,0.09264659091388427
126,300,0,0,0.0,0.3652426085690662
127,300,0,0,0.0,0.3005439457377714
128,300,0,0,0.0,0.12592033495701302
