episode,endured_step,in_goal_steps,success,goal_rate,avg_return
1,300,40,1,0.13333333333333333,0.5195759771536628
2,300,91,1,0.30333333333333334,0.727310971150243
3,300,134,1,0.44666666666666666,0.8964223273689161
4,300,0,0,0.0,0.2378723527927227
5,300,0,0,0.0,0.2301545364886911
6,300,0,0,0.0,0.34264195000245085
7,300,0,0,0.0,0.29620644834380044
8,300,131,1,0.43666666666666665,0.8434370336031197
9,300,0,0,0.0,0.21787068662573886
10,300,0,0,0.0,0.1871434686127406
11,300,148,1,0.49333333333333335,0.9318159694062181
12,300,148,1,0.49333333333333335,0.8741310815330543
13,300,0,0,0.0,0.05747414990267428
14,300,0,0,0.0,0.2619462320673043
15,300,33,1,0.11,0.4763531803653747
16,300,0,0,0.0,0.37107002631689107
17,300,0,0,0.0,0.22036333472031544
18,300,7,1,0.023333333333333334,0.4724520762127138
19,300,31,1,0.10333333333333333,0.5043936990935878
20,300,54,1,0.18,0.6204100446424617
21,300,0,0,0.0,0.2586955026445236
22,300,30,1,0.1,0.5129724839303061
23,300,16,1,0.05333333333333334,0.4262226117873654
24,300,116,1,0.38666666666666666,0.7635917781701114
25,300,191,1,0.6366666666666667,1.0505428729390283
26,300,36,1,0.12,0.48824802895834
27,300,28,1,0.09333333333333334,0.4043443239559449
28,300,0,0,0.0,0.08066175005517019
29,300,112,1,0.37333333333333335,0.793218981190154
30,300,112,1,0.37333333333333335,0.8424071822684243
31,300,0,0,0.0,0.062370305910531346
32,300,182,1,0.6066666666666667,0.9943755147102245
33,300,100,1,0.3333333333333333,0.712091969682445
34,300,232,1,0.7733333333333333,1.1560255720817607
35,300,84,1,0.28,0.7139113282172393
36,300,226,1,0.7533333333333333,1.1442551476669116
37,300,0,0,0.0,0.35646011375024966
38,300,9,1,0.03,0.4311293270507328
39,300,80,1,0.26666666666666666,0.6563808873665149
40,300,27,1,0.09,0.4086934419852185
41,300,0,0,0.0,0.24331445984993816
42,300,0,0,0.0,0.25728077221002366
43,300,16,1,0.05333333333333334,0.379122934149341
44,300,170,1,0.5666666666666667,0.9796821692011008
45,300,33,1,0.11,0.4649024344094795
46,300,0,0,0.0,0.08273981474392422
47,300,0,0,0.0,0.28049238002029225
48,300,101,1,0.33666666666666667,0.6954120676879075
49,300,50,1,0.16666666666666666,0.5824761894367204
50,300,0,0,0.0,0.24200960714076444
51,300,0,0,0.0,0.1688300067296869
52,300,0,0,0.0,0.28756775860523903
53,300,241,1,0.8033333333333333,1.1718893762241385
54,300,71,1,0.23666666666666666,0.7261881964107282
55,300,0,0,0.0,0.19827473681735364
56,300,0,0,0.0,0.0697047382564739
57,300,86,1,0.2866666666666667,0.6462708100002859
58,300,153,1,0.51,0.9430150604834584
59,300,140,1,0.4666666666666667,0.8189514972738913
60,300,73,1,0.24333333333333335,0.6028936951047349
61,300,129,1,0.43,0.8039591279092062
62,300,20,1,0.06666666666666667,0.41531488665390454
63,300,0,0,0.0,0.09312551301621044
64,300,0,0,0.0,0.226421117655387
65,300,205,1,0.6833333333333333,1.118651884380652
66,300,0,0,0.0,0.24596903622992927
67,300,131,1,0.43666666666666665,0.8390324531735776
68,300,128,1,0.4266666666666667,0.7915555699285707
69,300,14,1,0.04666666666666667,0.476671358187498
70,300,63,1,0.21,0.6011734976149057
71,300,147,1,0.49,0.8795622297154133
72,300,0,0,0.0,0.09738154842483027
73,300,55,1,0.18333333333333332,0.5398984288323969
74,300,0,0,0.0,0.2764805156118961
75,300,214,1,0.7133333333333334,1.0946438416137474
76,191,0,0,0.0,0.047337863249623656
77,300,0,0,0.0,0.31214121804989764
78,300,128,1,0.4266666666666667,0.8218467565321775
79,300,0,0,0.0,0.10520965122530608
80,300,0,0,0.0,0.0809573143686484
81,300,121,1,0.4033333333333333,0.7754613676425263
82,300,0,0,0.0,0.28403940274090406
83,300,145,1,0.48333333333333334,0.9093846802633195
84,300,0,0,0.0,0.22607577399600332
85,300,219,1,0.73,1.1474689490722796
86,300,78,1,0.26,0.6302507136013893
87,300,146,1,0.4866666666666667,0.824232698009655
88,300,64,1,0.21333333333333335,0.6916105793939668
89,300,56,1,0.18666666666666668,0.5330523561750921
90,300,96,1,0.32,0.7193529593641937
91,300,149,1,0.49666666666666665,0.9027136365091055
92,300,69,1,0.23,0.5386818570473021
93,300,0,0,0.0,0.2618098099313472
94,300,169,1,0.5633333333333334,0.9704752995393826
95,300,133,1,0.44333333333333336,0.7936437600419443
96,300,51,1,0.17,0.5187942773787753
97,300,0,0,0.0,0.33174958168449614
98,300,0,0,0.0,0.16854399983194715
99,300,61,1,0.20333333333333334,0.5681854407035313
100,300,0,0,0.0,0.3038120235236051
101,300,6,1,0.02,0.3228751841423821
102,300,129,1,0.43,0.8816656210005198
103,300,74,1,0.24666666666666667,0.6542299837608225
104,300,44,1,0.14666666666666667,0.46294689387154353
105,300,50,1,0.16666666666666666,0.43609105193583597
106,300,0,0,0.0,0.04437292974139387
107,300,0,0,0.0,0.333335180465983
108,300,25,1,0.08333333333333333,0.40410262548870196
109,300,94,1,0.31333333333333335,0.6776570631589268
110,300,21,1,0.07,0.4024015791500295
111,300,232,1,0.7733333333333333,1.1690307473125892
112,300,223,1,0.7433333333333333,1.1420673776294135
113,300,229,1,0.7633333333333333,1.1335046646826497
114,300,53,1,0.17666666666666667,0.508245297689758
115,300,0,0,0.0,0.26456166361562494
116,300,172,1,0.5733333333333334,0.9919120970292479
117,300,0,0,0.0,0.2901835959026822
118,300,0,0,0.0,0.07222023565302862
119,300,0,0,0.0,0.1802743822071071
120,283,0,0,0.0,0.020379323112422458
121,300,96,1,0.32,0.6951511377898678
122,300,10,1,0.03333333333333333,0.38586060177442394
123,300,0,0,0.0,0.1143612359302926
124,300,73,1,0.24333333333333335,0.5627152755794336
125,300,0,0,0.0,0.24334097133516455
126,300,263,1,0.8766666666666667,1.2864192266371643
127,300,244,1,0.8133333333333334,1.2024708547574912
128,300,83,1,0.27666666666666667,0.6254917381105493
129,300,178,1,0.5933333333333334,0.9965426618154903
130,300,186,1,0.62,0.9722523465834102
131,300,109,1,0.36333333333333334,0.7183280510213936
132,300,222,1,0.74,1.139603064147563
133,300,0,0,0.0,0.23273876524897588
134,300,40,1,0.13333333333333333,0.39546722989403715
135,300,182,1,0.6066666666666667,0.9255980943817878
136,300,197,1,0.6566666666666666,1.0639305736568025
137,300,4,1,0.013333333333333334,0.33307019157975404
138,300,143,1,0.4766666666666667,0.8033642165721657
139,300,167,1,0.5566666666666666,0.9332695170711746
140,300,104,1,0.3466666666666667,0.6759950567687314
141,300,0,0,0.0,0.10608396384805298
142,300,275,1,0.9166666666666666,1.3334031671072846
143,300,197,1,0.6566666666666666,1.06916360693705
144,300,70,1,0.23333333333333334,0.5660121869059948
145,300,146,1,0.4866666666666667,0.8416620370217781
146,300,95,1,0.31666666666666665,0.6259031208513266
147,300,46,1,0.15333333333333332,0.4464494163802854
148,300,25,1,0.08333333333333333,0.48668989218736347
149,300,242,1,0.8066666666666666,1.2031833532567837
150,300,212,1,0.7066666666666667,1.1449343405287526
151,300,146,1,0.4866666666666667,0.8731434177488442
152,300,154,1,0.5133333333333333,0.925002615682003
153,300,23,1,0.07666666666666666,0.4404901778781893
154,300,175,1,0.5833333333333334,0.9532365736780712
155,300,153,1,0.51,0.9340675148093162
156,300,228,1,0.76,1.1457571405215357
157,300,221,1,0.7366666666666667,1.108878942499262
158,300,43,1,0.14333333333333334,0.4041867387155501
159,300,87,1,0.29,0.6062605264567692
160,300,94,1,0.31333333333333335,0.6912084265755679
161,300,186,1,0.62,1.027971304053385
162,300,248,1,0.8266666666666667,1.255268467443634
163,300,0,0,0.0,0.2432621069155103
164,300,100,1,0.3333333333333333,0.8052920895026104
165,300,50,1,0.16666666666666666,0.6053781001381754
166,300,127,1,0.42333333333333334,0.7901515485308592
167,300,192,1,0.64,1.0543462937413013
168,300,216,1,0.72,1.103294861557513
169,300,182,1,0.6066666666666667,0.9842032303495316
170,93,0,0,0.0,0.020557978938010382
171,300,209,1,0.6966666666666667,1.0573523980984412
172,300,206,1,0.6866666666666666,1.1095254142228166
173,300,216,1,0.72,1.0759240904159106
174,188,0,0,0.0,0.015343737583351282
175,300,106,1,0.35333333333333333,0.7716285613741453
176,300,0,0,0.0,0.05589528411416752
177,300,180,1,0.6,0.9766656841503559
178,300,0,0,0.0,0.09039892728455777
179,300,0,0,0.0,0.062163540549423066
180,300,26,1,0.08666666666666667,0.5628324287410004
181,300,0,0,0.0,0.3354883238943014
182,300,116,1,0.38666666666666666,0.8721316585578553
183,300,0,0,0.0,0.12132308352129591
184,300,274,1,0.9133333333333333,1.3127973516188491
185,300,205,1,0.6833333333333333,1.0601645344333093
