episode,endured_step,episode_return,in_goal_steps,success,epsilon,td_loss
49,143,5.274545544106414,0,0,0.898433125,0.024752535022000647
50,168,8.080237074636948,0,0,0.896438125,0.0248022619309181
51,35,-3.227446414051993,0,0,0.8960224999999999,0.01906419422677053
52,68,0.326735546392225,0,0,0.895215,0.027619674383244915
53,149,33.7860235987391,0,0,0.893445625,0.02509358008673427
54,149,34.58539332063558,0,0,0.89167625,0.03205459835101544
55,203,15.320921776172376,0,0,0.889265625,0.02920584357859741
56,58,-1.1214650040352612,0,0,0.888576875,0.02632259504853523
57,157,15.577340608251752,0,0,0.8867125,0.02663209189172941
58,166,19.781203942826053,0,0,0.88474125,0.02535398674466793
59,124,10.084780988886866,0,0,0.88326875,0.025924774129957622
60,84,4.384084408903216,0,0,0.8822712500000001,0.030422613243683286
61,84,4.12482765179542,0,0,0.88127375,0.025648000359762505
62,53,-0.574927430008759,0,0,0.880644375,0.03583713941153069
63,131,9.625240509836726,0,0,0.87908875,0.030763243346382644
64,136,6.317933005566894,0,0,0.87747375,0.029040601606966983
65,138,18.972348260036718,0,0,0.875835,0.02806821571615781
66,184,13.990138546709701,0,0,0.87365,0.03102926448374764
67,182,27.79437106415375,0,0,0.87148875,0.02899429297130964
68,139,8.4647894579365,0,0,0.869838125,0.026285556062935388
69,131,5.271401801006758,0,0,0.8682825000000001,0.03304169750648003
70,300,126.84510180749454,26,1,0.86472,0.029349849650170654
71,130,13.204062190656355,0,0,0.86317625,0.027882442864267012
72,126,2.2635946442095305,0,0,0.86168,0.028084567391372744
73,83,1.7263691522995082,0,0,0.860694375,0.030989500689769096
74,266,28.718089807385205,0,0,0.857535625,0.029964203953294827
75,187,70.13225122387429,23,1,0.855315,0.032312737846308774
76,141,13.424354562743385,0,0,0.853640625,0.029724476961352934
77,200,17.76916464757232,0,0,0.851265625,0.028468739624368026
78,136,20.91062305580533,0,0,0.849650625,0.030641927768181844
79,42,-2.6595840124434798,0,0,0.849151875,0.03557179240132904
80,61,-1.188645980666653,0,0,0.8484275,0.030351581876395178
81,126,6.337307264073739,0,0,0.84693125,0.02935098127151529
82,240,25.705599895063642,0,0,0.84408125,0.031877220270204516
83,118,14.58515259530656,0,0,0.84268,0.03421216019847572
84,250,9.226359117120836,0,0,0.83971125,0.035434482582844797
85,99,12.019360721189173,0,0,0.838535625,0.03250833763505774
86,256,81.94317656245033,29,1,0.8354956250000001,0.03196146352411233
87,203,71.68104399098836,21,1,0.8330850000000001,0.031853529378620384
88,144,9.381914106030699,0,0,0.831375,0.038406822526465274
89,178,5.2932447204831075,0,0,0.8292612500000001,0.03604379889890133
90,170,14.838158589725904,0,0,0.8272425,0.03315165614407948
91,102,8.845318205485945,0,0,0.82603125,0.03455317774604933
92,94,3.8149230906495166,0,0,0.8249150000000001,0.03676559585840144
93,31,-3.551063258278462,0,0,0.824546875,0.034682812439578194
94,87,6.41879005788514,0,0,0.82351375,0.03566127879834124
95,180,6.917444269208373,0,0,0.82137625,0.03830657984362915
96,56,-1.1074159221037414,0,0,0.82071125,0.03768397634017414
97,63,0.09531873316394979,0,0,0.819963125,0.034678785130381584
98,300,45.28711266184715,0,0,0.816400625,0.0358311784779653
99,67,1.1113386736306863,0,0,0.815605,0.036203181927106275
100,59,-0.6845980501488587,0,0,0.814904375,0.03334441439690605
101,297,37.62732160693957,0,0,0.8113775,0.03678796325789871
102,113,10.796892542391335,0,0,0.810035625,0.03312737225406531
103,94,5.435677694188442,0,0,0.808919375,0.04129156534698732
104,190,38.57724047919121,0,0,0.806663125,0.03871235583271635
