episode,endured_step,in_goal_steps,success,goal_rate,avg_return
1,300,0,0,0.0,0.1649461668603651
2,300,0,0,0.0,0.4017593338731803
3,300,0,0,0.0,0.469691851638453
4,300,0,0,0.0,0.13204848771912941
5,300,0,0,0.0,0.10520064078453847
6,300,0,0,0.0,0.14659214735405507
7,300,0,0,0.0,0.14247844513689387
8,300,0,0,0.0,0.33747761020927997
9,300,0,0,0.0,0.1531611476671677
10,300,0,0,0.0,0.11864917669854395
11,300,0,0,0.0,0.29575580638162596
12,300,0,0,0.0,0.30410744515753824
13,300,0,0,0.0,0.08494791066148502
14,300,0,0,0.0,0.1101958236656453
15,300,0,0,0.0,0.1797524091748887
16,300,0,0,0.0,0.1643479674774483
17,300,0,0,0.0,0.15554466894658597
18,300,0,0,0.0,0.24331456400582951
19,300,0,0,0.0,0.3018113133406242
20,300,0,0,0.0,0.29905342223832015
21,300,0,0,0.0,0.0970939105107756
22,300,0,0,0.0,0.27396782948181847
23,300,0,0,0.0,0.18374296886778047
24,300,0,0,0.0,0.42095762647525964
25,300,0,0,0.0,0.3965623844782983
26,300,0,0,0.0,0.13971109357467312
27,300,0,0,0.0,0.18152176575763268
28,300,0,0,0.0,0.12491092747394227
29,300,0,0,0.0,0.3876995286717464
30,300,0,0,0.0,0.39422517248662203
31,300,0,0,0.0,0.20724365435056388
32,300,0,0,0.0,0.4424701661820044
33,300,0,0,0.0,0.2321161139696307
34,300,174,1,0.58,0.9979005000194767
35,300,0,0,0.0,0.2853419786382138
36,300,0,0,0.0,0.5741554334702016
37,300,0,0,0.0,0.17630132968908332
38,300,0,0,0.0,0.3407706520667865
39,300,0,0,0.0,0.3699712779423199
40,300,0,0,0.0,0.12905138741152675
41,300,0,0,0.0,0.17010640837441668
42,300,0,0,0.0,0.102317100730956
43,300,0,0,0.0,0.09669818858664109
44,300,0,0,0.0,0.28877924054298326
45,300,0,0,0.0,0.14177760953048726
46,300,0,0,0.0,0.07359948423883694
47,300,0,0,0.0,0.1675923796419731
48,300,0,0,0.0,0.23653656046292715
49,300,0,0,0.0,0.295463416826202
50,300,0,0,0.0,0.21053697734487953
51,300,0,0,0.0,0.07182156369176451
52,300,0,0,0.0,0.08948795522873688
53,300,0,0,0.0,0.46414095840070285
54,300,162,1,0.54,0.9860096710246662
55,300,0,0,0.0,0.10797694656593478
56,300,0,0,0.0,0.1948111411562694
57,300,0,0,0.0,0.17203770229542628
58,300,0,0,0.0,0.24955555883721506
59,300,0,0,0.0,0.12712120937651
60,300,0,0,0.0,0.19657654722161783
61,300,0,0,0.0,0.21409001134584738
62,300,0,0,0.0,0.16423865862606724
63,300,0,0,0.0,0.15463839028525153
64,300,0,0,0.0,0.22417698681026854
65,300,0,0,0.0,0.3931230774588511
66,300,0,0,0.0,0.12268323853458815
67,300,0,0,0.0,0.4325105104457315
68,300,0,0,0.0,0.18695970572017576
69,300,0,0,0.0,0.1371027523377655
70,300,0,0,0.0,0.5047331155623651
71,300,0,0,0.0,0.2766120364780622
72,300,0,0,0.0,0.06853824774633764
73,300,0,0,0.0,0.2114042590290561
74,150,0,0,0.0,0.036651289416799744
75,300,0,0,0.0,0.4124253833625937
76,300,0,0,0.0,0.22488644281222528
77,300,0,0,0.0,0.12370248123668119
78,300,0,0,0.0,0.21151284492186606
79,300,0,0,0.0,0.12179750011045357
80,300,0,0,0.0,0.09657650578812739
81,300,0,0,0.0,0.2948223832280656
82,300,0,0,0.0,0.08274209143263929
83,300,111,1,0.37,0.7970668575170619
84,300,0,0,0.0,0.0918277261217869
85,300,0,0,0.0,0.3024377548698555
86,300,0,0,0.0,0.27558558925072973
87,300,0,0,0.0,0.19435236805033787
88,300,0,0,0.0,0.4176911528236518
89,287,0,0,0.0,0.07433018863322842
90,300,0,0,0.0,0.15064091050738926
91,300,0,0,0.0,0.1708264528810136
92,300,0,0,0.0,0.10889325595813204
